school,meal_type,food_item,recommended_quantity
washington mill elementary,Lunch,Chilled Pineapple (1/4 cup),2
washington mill elementary,Lunch,Korean BBQ Chickenless Bites (4 bites),2
washington mill elementary,Lunch,Korean Chicken Drumstick (Drumstick),2
washington mill elementary,Lunch,Mac & Cheese (2/3 cup),2
washington mill elementary,Lunch,Mandarin Orange Parfait (Parfait),2
washington mill elementary,Lunch,Mini Maple Pancakes (Package),2
washington mill elementary,Lunch,Nachos w/Shredded Chicken and Cheese Sauce (Serving Size),2
washington mill elementary,Lunch,"Parfait, Triple Berry (Parfait)",2
washington mill elementary,Lunch,"Pasta, Baked Penne (1 cup)",2
washington mill elementary,Lunch,"Pasta, Lasagna Roll-Up, Cheese (Each)",2
washington mill elementary,Lunch,"Peppers, Green, Whole (1/2 cup)",2
washington mill elementary,Lunch,"Quesadilla, Chicken & Cheese (Shred Chicken) 6 in Tortilla (Quesadilla)",2
washington mill elementary,Lunch,Ranch Dressing Packet (Packet),2
washington mill elementary,Lunch,"Sandwich, Turkey & Cheese on Sub Roll (sandwich)",2
washington mill elementary,Lunch,Strawberry Parfait (Parfait),2
washington mill elementary,Lunch,Sweet Thai Chili Chicken Bites (4 Bites w/ 1oz sauce),2
washington mill elementary,Lunch,Tortilla Chips (13 chips),2
washington mill elementary,Lunch,Turkey & Cheese on Sub Roll (sandwich),2
washington mill elementary,Lunch,"Waffle (Grain), Belgian, Buttery Maple, Bulk (Waffle)",2
washington mill elementary,Lunch,Wheat Thins (Package),2
washington mill elementary,Lunch,Whole Wheat Sliced Bread (Slice),2
washington mill elementary,Lunch,Assorted Cereal (Cereal Cup),1
washington mill elementary,Lunch,BBQ Sandwich (Sandwich),1
washington mill elementary,Lunch,BBQ Vegan Burger (Sandwich),1
washington mill elementary,Lunch,Bagel (Bagel),1
washington mill elementary,Lunch,Bean Salad (SUMMER) (1 cup),1
washington mill elementary,Lunch,Beef Meatballs (Serving),1
washington mill elementary,Lunch,Biscuit (Biscuit),1
washington mill elementary,Lunch,Black Bean and Corn Salad (1/2 cup),1
washington mill elementary,Lunch,Blueberry Parfait (Parfait),1
washington mill elementary,Lunch,Broccoli Florets (Cup),1
washington mill elementary,Lunch,"Carrots, IW,   Super Snack (each)",1
washington mill elementary,Lunch,"Carrots, Slims Bulk (Sub For Receiving Only) (3 baby carrots per 1/4 cup)",1
washington mill elementary,Lunch,"Cheese, Shredded, Cheddar (Cup)",1
washington mill elementary,Lunch,"Cheese, String, Mozzarella, Low-Fat IW (SUBSTITUTION) (1 Stick)",1
washington mill elementary,Lunch,Cherry Vanilla Yogurt (Container),1
washington mill elementary,Lunch,Chicken Parmesan Sandwich (Sandwich),1
washington mill elementary,Lunch,"Chicken, Drumstick, Roasted (Each Drumstick)",1
washington mill elementary,Lunch,"Chicken, Drumstick, Sweet Thai Chili (Drumstick)",1
washington mill elementary,Lunch,Chilled Pineapple (1/2 cup),1
washington mill elementary,Lunch,Cucumber Slices (3/4 cup),1
washington mill elementary,Lunch,"Cucumbers (1/4 cup sliced, 3 slices)",1
washington mill elementary,Lunch,Fish Filet Potato Encrusted (each),1
washington mill elementary,Lunch,Granola (1/4 cup),1
washington mill elementary,Lunch,Grape Tomatoes (2 Tablespoons),1
washington mill elementary,Lunch,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",1
washington mill elementary,Lunch,"Milk, Soy, Vanilla (24/8 oz) (each)",1
washington mill elementary,Lunch,Mini Maple Waffles (Package),1
washington mill elementary,Lunch,Natural Grape Jam (Packet),1
washington mill elementary,Lunch,"Nutri-Grain, Apple Cinnamon (each)",1
washington mill elementary,Lunch,"Nutri-Grain, Blueberry (each)",1
washington mill elementary,Lunch,"Nutri-Grain, Strawberry (each)",1
washington mill elementary,Lunch,Orange Slices (9 slices per 3/4 cup),1
washington mill elementary,Lunch,"Patty, Chicken, Breaded, WG (Serving)",1
washington mill elementary,Lunch,Peach Yogurt (Container),1
washington mill elementary,Lunch,"Peppers, Green, Whole (1/4 cup)",1
washington mill elementary,Lunch,"Quesadilla, Cheese and Taco Meat (Quesadilla)",1
washington mill elementary,Lunch,"Quesadilla, Cheese w/ 6 Inch Tortillas (Quesadilla)",1
washington mill elementary,Lunch,Red Seedless Grapes (24 grapes per 3/4 cup),1
washington mill elementary,Lunch,"Sauce, Alfredo (2oz Ladle (1/4 cup))",1
washington mill elementary,Lunch,Soft Beef Taco on Flour Tortilla (Taco),1
washington mill elementary,Lunch,Steamed Baby Carrots (1/4 cup),1
washington mill elementary,Lunch,Steamed Broccoli (1/4 cups),1
washington mill elementary,Lunch,Strawberry Banana Yogurt (each),1
washington mill elementary,Lunch,String Cheese (1 Stick),1
washington mill elementary,Lunch,Sweet Thai Chili Chickenless Bites (4 bites),1
washington mill elementary,Lunch,Taco Flavored Hummus (2 Each),1
washington mill elementary,Lunch,Tex Mex Corn (1/4 cup),1
washington mill elementary,Lunch,Tikka Masala Sauce (ounce),1
washington mill elementary,Lunch,Triple Berry Parfait Power Pack (Power Pack),1
washington mill elementary,Lunch,Turkey & Cheese & Cracker Power Pack (wrap),1
washington mill elementary,Lunch,Turkey Barbacoa Tacos on Flour Tortillas (2 Tacos),1
washington mill elementary,Lunch,Turkey Breast Steak (2 Slices),1
waynewood elementary,Breakfast,Apple Juice (Each),627
waynewood elementary,Breakfast,Orange Tangerine Juice (Each),337
waynewood elementary,Breakfast,Mini Maple Pancakes (Package),291
waynewood elementary,Breakfast,1% White Milk (Each),281
waynewood elementary,Breakfast,Bagel (Bagel),137
waynewood elementary,Breakfast,Cream Cheese (Each),105
waynewood elementary,Breakfast,Honey Cheerios Cereal (Each),105
waynewood elementary,Breakfast,Red Delicious Apple (Each - serving),103
waynewood elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",95
waynewood elementary,Breakfast,Cinnamon Chex Cereal (Each),88
waynewood elementary,Breakfast,Blueberry Chex Cereal (Each),76
waynewood elementary,Breakfast,Fat Free White Milk (Each),74
waynewood elementary,Breakfast,Banana (Each),69
waynewood elementary,Breakfast,String Cheese (1 Stick),67
waynewood elementary,Breakfast,Natural Breakfast Syrup (Each),49
waynewood elementary,Breakfast,Natural Grape Jam (Packet),36
waynewood elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",28
waynewood elementary,Breakfast,Orange (6 Slices per 1/2 cup),28
waynewood elementary,Breakfast,Mandarin Orange Parfait (Parfait),27
waynewood elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),24
waynewood elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),24
waynewood elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),21
waynewood elementary,Breakfast,Strawberry Parfait (Parfait),20
waynewood elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),20
waynewood elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),18
waynewood elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),18
waynewood elementary,Breakfast,Blueberry Bread (1 square),16
waynewood elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),14
waynewood elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",13
waynewood elementary,Breakfast,Blueberry Muffin Top (Muffin Top),12
waynewood elementary,Breakfast,Applesauce (1/2 Cup),10
waynewood elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),10
waynewood elementary,Breakfast,"Parfait, Triple Berry (Parfait)",10
waynewood elementary,Breakfast,Golden Delicious Apple (Each),7
waynewood elementary,Breakfast,Biscuit (Biscuit),6
waynewood elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),6
waynewood elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),5
waynewood elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),5
waynewood elementary,Breakfast,Chilled Pineapple (1/2 cup),5
waynewood elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),5
waynewood elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),4
waynewood elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),4
waynewood elementary,Breakfast,Bottled Water (Bottle),4
waynewood elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",4
waynewood elementary,Breakfast,Assorted Craisins (Packet),3
waynewood elementary,Breakfast,IW Applesauce Cup (Each),3
waynewood elementary,Breakfast,Mini Maple Waffles (Package),3
waynewood elementary,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",2
waynewood elementary,Breakfast,"Batter, Pumpkin Bread (2oz Grain (1/32Baked Pan))",2
waynewood elementary,Breakfast,"Cereal, Cinnamon Toast Crunch 1 oz (Sub) (Each)",2
waynewood elementary,Breakfast,Chicken Tenders (3 tenders),2
waynewood elementary,Breakfast,Fat Free Unflavored Shelf-Stable Milk (Each),2
waynewood elementary,Breakfast,Graham Crackers (Package),2
waynewood elementary,Breakfast,"Lactose Free, White Milk (Each)",2
waynewood elementary,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",2
waynewood elementary,Breakfast,Orange (1/4 cup),2
waynewood elementary,Breakfast,Orange (Each - serving),2
waynewood elementary,Breakfast,Orange Slices (6 Slices per 1/2 cup),2
waynewood elementary,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),2
waynewood elementary,Breakfast,Whole Strawberries (1/2 cup thawed),2
waynewood elementary,Breakfast,"Apple Slices (3 slices, 1/4 cup)",1
waynewood elementary,Breakfast,"Bread, English Muffin, WG (Each)",1
waynewood elementary,Breakfast,Cherry Flavored Dried Cranberries (2 Eaches),1
waynewood elementary,Breakfast,Chicken Tenders Sub (Sandwich),1
waynewood elementary,Breakfast,Gala Apple (Each),1
waynewood elementary,Breakfast,Granola (1/4 cup),1
waynewood elementary,Breakfast,Maple Belgian Waffle (Waffle),1
waynewood elementary,Breakfast,Natural Blackberry Jam (Packet),1
waynewood elementary,Breakfast,Orange Flavored Dried Cranberries (2 Eaches),1
waynewood elementary,Breakfast,Peach Parfait (Parfait),1
waynewood elementary,Breakfast,Pumpkin Bread (1 square),1
waynewood elementary,Breakfast,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),1
waynewood elementary,Breakfast,"Sandwich, Turkey & Cheese (sandwich)",1
waynewood elementary,Breakfast,Strawberry Flavored Dried Cranberries (Each),1
waynewood elementary,Breakfast,Triple Berry Parfait Power Pack (Power Pack),1
waynewood elementary,Breakfast,Watermelon Flavored Dried Cranberries (2 Eaches),1
waynewood elementary,Lunch,Fat Free Chocolate Milk (Each),1609
waynewood elementary,Lunch,Lettuce Blend Salad Mix (1/2 cup),1022
waynewood elementary,Lunch,Ketchup Packet (Packet),961
waynewood elementary,Lunch,Apple Slices (3 slices per 1/4 cup),570
waynewood elementary,Lunch,Ranch Dressing (1 ounce),566
waynewood elementary,Lunch,PB&J Power Pack (Power Packs),451
waynewood elementary,Lunch,Orange Slices (3 slices per 1/4 cup),427
waynewood elementary,Lunch,Chicken Tenders (3 tenders),393
waynewood elementary,Lunch,1% White Milk (Each),385
waynewood elementary,Lunch,Manager's Vegetable Choice (1/4 cup),362
waynewood elementary,Lunch,Banana (Each),351
waynewood elementary,Lunch,Chocolate Chip Cookie (Cookie),338
waynewood elementary,Lunch,Orange (1/4 cup),312
waynewood elementary,Lunch,Cheese Pizza (Slice),310
waynewood elementary,Lunch,Red Seedless Grapes (16 grapes per 1/2 cup),304
waynewood elementary,Lunch,Mayonnaise Packet (Packet),291
waynewood elementary,Lunch,Red Delicious Apple (Each - serving),290
waynewood elementary,Lunch,Red Seedless Grapes (8 grapes per 1/4 cup),255
waynewood elementary,Lunch,Baby Carrots (3 baby carrots per 1/4 cup),233
waynewood elementary,Lunch,Turkey Pepperoni Pizza (Slice),206
waynewood elementary,Lunch,Italian Dressing (1 ounce),205
waynewood elementary,Lunch,Cucumber Slices (1/4 cup),193
waynewood elementary,Lunch,Baked Cheese Sticks (2 Cheese Sticks),189
waynewood elementary,Lunch,Chilled Mandarin Oranges (1/2 cup (drained)),167
waynewood elementary,Lunch,Golden Delicious Apple (Each),149
waynewood elementary,Lunch,Spicy Breaded Chicken Patty on Bun (Sandwich),144
waynewood elementary,Lunch,Fat Free White Milk (Each),142
waynewood elementary,Lunch,Broccoli Florets (1/4 cup),141
waynewood elementary,Lunch,Whole Wheat Dinner Roll (2 rolls),141
waynewood elementary,Lunch,Bottled Water (Bottle),138
waynewood elementary,Lunch,Mustard Packet (Packet),136
waynewood elementary,Lunch,Soft Pretzel (1 pretzel),127
waynewood elementary,Lunch,Chilled Mandarin Oranges (1/4 cup (drained)),117
waynewood elementary,Lunch,Chocolate Chip Cookie (1/2 Cookie),116
waynewood elementary,Lunch,Cooked  Brown Rice (1/2 cup cooked),116
waynewood elementary,Lunch,Cherry Tomatoes (1/4 cup),115
waynewood elementary,Lunch,Chickpeas (1/4 cup),111
waynewood elementary,Lunch,Strawberry Flavored Dried Cranberries (Each),104
waynewood elementary,Lunch,Cherry Flavored Dried Cranberries (Each),103
waynewood elementary,Lunch,Marinara Sauce (1/2 cup),103
waynewood elementary,Lunch,Watermelon Flavored Dried Cranberries (Each),99
waynewood elementary,Lunch,Cooked  Brown Rice (1 cup cooked),97
waynewood elementary,Lunch,Cheeseburger (Sandwich),93
waynewood elementary,Lunch,Potato Wedges (7 pieces),87
waynewood elementary,Lunch,Baby Carrots (6 Baby Carrots per 1/2 cup),84
waynewood elementary,Lunch,Chickenless Bites (4 Bites),82
waynewood elementary,Lunch,Corn (1/4 cup (thawed)),80
waynewood elementary,Lunch,Cheez-Its Crackers (Package),75
waynewood elementary,Lunch,"Apple Slices (3 slices, 1/4 cup)",72
waynewood elementary,Lunch,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),72
waynewood elementary,Lunch,Nachos with Cheese Sauce (Serving),72
waynewood elementary,Lunch,Strawberry & Banana Yogurt Power Pack (Power Packs),71
waynewood elementary,Lunch,Blueberry Bread (1 square),65
waynewood elementary,Lunch,Whole Wheat Dinner Roll (Each),65
waynewood elementary,Lunch,Apple Juice (Each),63
waynewood elementary,Lunch,Corn (1/2 cup (cooked)),62
waynewood elementary,Lunch,Gala Apple (Each),61
waynewood elementary,Lunch,Grape Tomatoes (1/4 cup),61
waynewood elementary,Lunch,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),61
waynewood elementary,Lunch,Asian Veggie Sub (sandwich),60
waynewood elementary,Lunch,Orange Chicken (4 Bites w/ 1oz sauce),56
waynewood elementary,Lunch,Beef Meatball Sub Sandwich (Sandwich),55
waynewood elementary,Lunch,Celery Sticks (1/2 cup),55
waynewood elementary,Lunch,Smartfood RF White Cheddar Popcorn (Each),53
waynewood elementary,Lunch,"Peppers, red, pre-sliced (1/2 cup sliced)",50
waynewood elementary,Lunch,Chilled Peaches (1/2 cup (drained)),49
waynewood elementary,Lunch,"Bread, Loco (flatbread)",48
waynewood elementary,Lunch,Chickenless Bites (2 Bites),48
waynewood elementary,Lunch,Orange Flavored Dried Cranberries (Each),48
waynewood elementary,Lunch,"Salsa, Mild Canned (1.5 oz)",48
waynewood elementary,Lunch,Chilled Peaches (1/4 cup (drained)),47
waynewood elementary,Lunch,Asian Meatball Sub (sandwich),45
waynewood elementary,Lunch,"Bread, Loco (1/2 piece)",45
waynewood elementary,Lunch,Whole Strawberries (1/2 cup thawed),45
waynewood elementary,Lunch,Marinara Sauce (1/4 Cup),44
waynewood elementary,Lunch,Black Beans (1/4 Cup),42
waynewood elementary,Lunch,Roasted Plantains (6 Slices),42
waynewood elementary,Lunch,Cherry Vanilla Yogurt Power Pack (Power Packs),41
waynewood elementary,Lunch,"Fruit Snacks, Welch's Mixed (Each)",41
waynewood elementary,Lunch,Peach Yogurt Power Pack (Power Packs),41
waynewood elementary,Lunch,Raspberry Lemonade Flavored Dried Cranberries (Each),41
waynewood elementary,Lunch,Apple Slices (6 Slices per 1/2 cup),40
waynewood elementary,Lunch,Cheese Quesadilla (Quesadilla),40
waynewood elementary,Lunch,Lettuce Blend Salad Mix (1 cup),39
waynewood elementary,Lunch,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",38
waynewood elementary,Lunch,Grilled Cheese Sandwich (Sandwich),38
waynewood elementary,Lunch,Pasta with Meat Sauce (serving),37
waynewood elementary,Lunch,Orange Tangerine Juice (Each),35
waynewood elementary,Lunch,Spicy Chicken Wrap (Wrap),35
waynewood elementary,Lunch,Steamed Broccoli (1/2 cup),35
waynewood elementary,Lunch,Chicken Masala Drumstick (Drumstick),34
waynewood elementary,Lunch,IW Applesauce Cup (Each),34
waynewood elementary,Lunch,Orange Sauce (ounce),34
waynewood elementary,Lunch,Tex Mex Corn (1/2 cup),34
waynewood elementary,Lunch,Bean and Cheese Pupusa (Pupusa),33
waynewood elementary,Lunch,Graham Crackers (Package),33
waynewood elementary,Lunch,Orange Slices (6 Slices per 1/2 cup),33
waynewood elementary,Lunch,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",33
waynewood elementary,Lunch,Alfredo & Basil Lasagna (Each),32
waynewood elementary,Lunch,Black Beans (1/2 Cup),32
waynewood elementary,Lunch,Chicken & Vegetable Dumplings (6 dumplings),30
waynewood elementary,Lunch,"Cheese, Shredded, Cheddar (1/4 cup)",29
waynewood elementary,Lunch,Cucumber Slices (6 Slices per 1/2 cup),29
waynewood elementary,Lunch,Orange Chickenless Bites (4 bites),28
waynewood elementary,Lunch,Applesauce (1/2 Cup),27
waynewood elementary,Lunch,Doritos Flamas (Each),25
waynewood elementary,Lunch,RF Kettle Chips Jalapeno & Cheddar Chips (Each),25
waynewood elementary,Lunch,RF Kettle Chips Sea Salt & Vinegar Chips (Each),25
waynewood elementary,Lunch,Fish Tacos (2 Tacos),24
waynewood elementary,Lunch,"Sauce, Spicy Mayo (tbsp)",24
waynewood elementary,Lunch,Sour Cream (2 Tablespoons),24
waynewood elementary,Lunch,Steamed Baby Carrots (1/2 cup),23
waynewood elementary,Lunch,Chickpeas - salad bar entree (1/2 cup),22
waynewood elementary,Lunch,Orange (6 Slices per 1/2 cup),21
waynewood elementary,Lunch,Potato Wedges (4 pieces),21
waynewood elementary,Lunch,SS Baked Cheetos Flaming Hot (Each),21
waynewood elementary,Lunch,"Sauce, BBQ, HFCS-Free, Bulk, Low-Sodium (2 TBSP)",20
waynewood elementary,Lunch,"Peppers, green, pre-sliced (1/2 cup sliced)",19
waynewood elementary,Lunch,"WG 10"" Flour Tortilla (Tortilla)",19
waynewood elementary,Lunch,Orange (Each - serving),18
waynewood elementary,Lunch,"Quesadilla, Turkey Barbacoa and Cheese (Quesadilla)",18
waynewood elementary,Lunch,Vegetable Dumpling (6 dumplings),18
waynewood elementary,Lunch,Doritos RF Spicy Sweet Chili (Each),17
waynewood elementary,Lunch,Black Beans - salad bar entree (1/2 cup),16
waynewood elementary,Lunch,Manager's Vegetable Choice (1/2 cup),16
waynewood elementary,Lunch,Mandarin Orange Pepper Fruit Salsa (1 TBSP),16
waynewood elementary,Lunch,Kellogg’s W/G Rice Krispies Treats (Each),15
waynewood elementary,Lunch,Kettle Cooked Smoky BBQ Chips (Each),15
waynewood elementary,Lunch,Strawberry Chex Mix (Package),15
waynewood elementary,Lunch,"Patty, Chicken, Breaded, WG (2 strips)",14
waynewood elementary,Lunch,Sub Roll (Sub Roll),14
waynewood elementary,Lunch,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),14
waynewood elementary,Lunch,BBQ Chicken Drumstick (Drumstick),13
waynewood elementary,Lunch,Doritos RF Nacho Cheese (Each),13
waynewood elementary,Lunch,Original Flavored Dried Cranberries (Package),13
waynewood elementary,Lunch,Broccoli Florets (6 Pieces per 1/2 cup),12
waynewood elementary,Lunch,Chickpeas (1/2 cup),12
waynewood elementary,Lunch,Corn (2 Tablespoons (thawed)),12
waynewood elementary,Lunch,"Onions, Red, Whole (2 Tablespoons (sliced))",12
waynewood elementary,Lunch,"Patty, Chicken, Spicy, Breaded (2 strips)",12
waynewood elementary,Lunch,Roasted Plantains (3 Slices),12
waynewood elementary,Lunch,SS Baked Cheetos Flaming Limon (Each),12
waynewood elementary,Lunch,SS Cheetos Fantastix Flaming Hot (Each),12
waynewood elementary,Lunch,WG Chocolate Chip Rice Krispy Treats (Each),12
waynewood elementary,Lunch,Lay's RF Kettle Original Chips (Each),11
waynewood elementary,Lunch,Turkey Pepperoni Pizza (1.37 oz),11
waynewood elementary,Lunch,1% Unflavored Shelf-Stable Milk (Each),10
waynewood elementary,Lunch,Cool Ranch Reduced Fat Doritos (Each),10
waynewood elementary,Lunch,Grape Tomatoes (6 Tomatoes per 1/2 cup),10
waynewood elementary,Lunch,Nachos with Taco Meat and Cheese Sauce (Serving Size),10
waynewood elementary,Lunch,Assorted  4 oz Yogurt (Container),9
waynewood elementary,Lunch,Chana Masala (1/2 cup),9
waynewood elementary,Lunch,Cherry Flavored Dried Cranberries (2 Eaches),9
waynewood elementary,Lunch,Cucumbers (1/2 cup sliced),9
waynewood elementary,Lunch,Hot Turkey & Cheese (sandwich),9
waynewood elementary,Lunch,Strawberry Parfait Power Pack (Power Pack),9
waynewood elementary,Lunch,WG Baked Funyuns (Each),9
waynewood elementary,Lunch,"Apple, Slices, IW - ER Supper Only (Each)",8
waynewood elementary,Lunch,Cucumber Slices (2 Tablespoon),8
waynewood elementary,Lunch,Orange Flavored Dried Cranberries (2 Eaches),8
waynewood elementary,Lunch,"Peppers, Green, Whole (2 Tablespoon)",8
waynewood elementary,Lunch,String Cheese (Each),8
waynewood elementary,Lunch,Vegan Burger (Sandwich),8
waynewood elementary,Lunch,Fish  Sandwich (Sandwich),7
waynewood elementary,Lunch,Fresh Whole Pear (Each),7
waynewood elementary,Lunch,Natural Breakfast Syrup (Each),7
waynewood elementary,Lunch,"Peppers, Red, Whole (2 Tablespoons)",7
waynewood elementary,Lunch,"Sandwich, Turkey & Cheese (sandwich)",7
waynewood elementary,Lunch,Strawberry Flavored Dried Cranberries (2 Eaches),7
waynewood elementary,Lunch,Watermelon Flavored Dried Cranberries (2 Eaches),7
waynewood elementary,Lunch,"Carrots, Shredded (Cup)",6
waynewood elementary,Lunch,Cherry Tomatoes (6 Tomatoes per 1/2 cup),6
waynewood elementary,Lunch,Chicken and Cheese Quesadilla (Quesadilla),6
waynewood elementary,Lunch,Sweet Thai Chili Sauce (ounce),6
waynewood elementary,Lunch,BBQ Chicken Sandwich (Sandwich),5
waynewood elementary,Lunch,"Chicken, Bites (4 Bites)",5
waynewood elementary,Lunch,"Dough, Cookie, Double Chocolate, WG (1/2 Cookie)",5
waynewood elementary,Lunch,Hamburger (Sandwich),5
waynewood elementary,Lunch,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",5
waynewood elementary,Lunch,Sweet Thai Chili Chicken Wings (3 Wings),5
waynewood elementary,Lunch,"Tomato, Large, whole, Plum (1/4 cup sliced)",5
waynewood elementary,Lunch,"Turkey,  Breast, Pre-Sliced, Oven Roasted (3 Slices)",5
waynewood elementary,Lunch,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),4
waynewood elementary,Lunch,Apple Cinnamon Bread (Grain for entree) (1 square),4
waynewood elementary,Lunch,Apple Cinnamon Spread (Each),4
waynewood elementary,Lunch,Applesauce (1/4 cup),4
waynewood elementary,Lunch,Arepa w/Taco Beef (1 Aprea + #8 scoop of beef),4
waynewood elementary,Lunch,Chicken Quesadilla (quesadilla),4
waynewood elementary,Lunch,Chickpeas (2 Tablespoons),4
waynewood elementary,Lunch,Chilled Peaches (1/2 cup),4
waynewood elementary,Lunch,"Frozen, Blueberries (1/2 cup)",4
waynewood elementary,Lunch,Nachos with Black Beans and Cheese Sauce (Serving),4
waynewood elementary,Lunch,"Patty, Chicken, Spicy, Breaded (Patty)",4
waynewood elementary,Lunch,"Peppers, red, pre-sliced (1/4 cup sliced)",4
waynewood elementary,Lunch,Potstickers (6 Potstickers),4
waynewood elementary,Lunch,Red Seedless Grapes (2 Tablespoons),4
waynewood elementary,Lunch,"Apple Slices (6 Slices, 1/2 cup)",3
waynewood elementary,Lunch,Breaded  Chicken Patty on a Bun (Sandwich),3
waynewood elementary,Lunch,Broccoli Alfredo Pasta (1 cup),3
waynewood elementary,Lunch,Carrot and Celery Sticks (1/2 cup),3
waynewood elementary,Lunch,"Carrots, IW,   Super Snack (2 each)",3
waynewood elementary,Lunch,Celery Sticks (1/4 cup),3
waynewood elementary,Lunch,Cheddar Chex Mix (Package),3
waynewood elementary,Lunch,Chicken Tenders Sub (Sandwich),3
waynewood elementary,Lunch,Chicken Tikka Masala (1/2 cup),3
waynewood elementary,Lunch,"Chicken, Wings, Pre-Cooked (3 Wings)",3
waynewood elementary,Lunch,Corn (1/2 cup (thawed)),3
waynewood elementary,Lunch,Fat Free Unflavored Shelf-Stable Milk (Each),3
waynewood elementary,Lunch,"Green Beans, Frozen (1/2 cup)",3
waynewood elementary,Lunch,"Lactose Free, White Milk (Each)",3
waynewood elementary,Lunch,Orange Slices (Each),3
waynewood elementary,Lunch,"Peppers, green, pre-sliced (1/4 cup sliced)",3
waynewood elementary,Lunch,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),3
waynewood elementary,Lunch,"Applesauce, IW, Cinnamon. Unsweetened, Shelf-Stable (SUB) (Each)",2
waynewood elementary,Lunch,Assorted Craisins (Packet),2
waynewood elementary,Lunch,Black Beans (1/2 cup),2
waynewood elementary,Lunch,Black Beans (2 Tablespoons),2
waynewood elementary,Lunch,Blueberry Bread (1oz Grain (1/64 Baked Pan)),2
waynewood elementary,Lunch,Chicken Alfredo Pasta (heaping 1 cup ( #4 scoop)),2
waynewood elementary,Lunch,"Chicken, Bites, Breaded (4 Bites)",2
waynewood elementary,Lunch,Creamy Cabbage Slaw (1/4 cup),2
waynewood elementary,Lunch,Cucumber Slices (1/2 cup),2
waynewood elementary,Lunch,Flour Tortilla (Tortilla),2
waynewood elementary,Lunch,"Frozen Berry, Triple Berry Blend (1/4 cup (thawed))",2
waynewood elementary,Lunch,IW Heartzels Pretzels (Package),2
waynewood elementary,Lunch,"Lettuce, Green Salad Mix (1 cup)",2
waynewood elementary,Lunch,Maple Belgian Waffle (Waffle),2
waynewood elementary,Lunch,"Onions, Red, Whole (1/4 cup (sliced))",2
waynewood elementary,Lunch,"Peanut Butter and Jelly Sandwich, IW (Each)",2
waynewood elementary,Lunch,"Penne Pasta with Marinara and Beef Meatballs (1/2 cup cooked pasta, 1/2c sauce, 5 meatballs)",2
waynewood elementary,Lunch,"Peppers, Red, Whole (1/4 cup)",2
waynewood elementary,Lunch,Pineapple Pepper Fruit Salsa (1 TBSP),2
waynewood elementary,Lunch,Potato Encrusted Breaded Pollock (Fillet),2
waynewood elementary,Lunch,Pumpkin Bread (1 square),2
waynewood elementary,Lunch,Roasted Sunflower Seeds (Package),2
waynewood elementary,Lunch,"Salsa, Mild Canned (2 Tablespoons)",2
waynewood elementary,Lunch,"Taco, Turkey Barbacoa, Loco Bread (2 Tacos)",2
waynewood elementary,Lunch,Tomato & Basil Lasagna (Each),2
waynewood elementary,Lunch,Tomato Soup (8 oz Ladle),2
waynewood elementary,Lunch,Vanilla Sugar Cookie (1/2 Cookie),2
waynewood elementary,Lunch,Whole Strawberries (1/4 cup thawed),2
waynewood elementary,Lunch,Yellow Peach (Each),2
waynewood elementary,Lunch,Assorted Whole Fruit (Piece of Fruit),1
waynewood elementary,Lunch,BBQ Chickenless Bites (4 bites),1
waynewood elementary,Lunch,Bagel (Bagel),1
waynewood elementary,Lunch,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
